scheduler,arrival_rate_txs,workload,trial_id,window_ms_setting,l_target_ms,offered,admitted,dropped,verified,verified_recorded,drop_fraction,served_rate_proofs_s,served_fraction,mean_throughput_proofs_s,std_throughput,mean_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,std_latency_ms,coeff_variation,mean_cpu_pct,peak_cpu_pct,mean_memory_gb,mean_buffer_occupancy_pct,max_buffer_occupancy_pct,mean_batch_size,final_tx_queue,final_buffer,idc,sim_seconds
fixed,500.0,mmpp,2,100.0,150.0,10000,10000,0,10000,9181,0.0,487.32531957850546,0.9746506391570109,495.0,127.6442667084167,408.08596100853714,363.8546719928968,822.0722628241255,886.0424983999175,196.88359173967825,0.4824561748046987,12.523639012896826,28.466796875,8.00212962962963,0.21296296296296294,0.8,49.26108374384236,0,0,13.022284848484848,18.839571085575393
adaptive_batch,500.0,mmpp,2,500.0,150.0,10000,10000,0,10000,9129,0.0,242.79269607764056,0.4855853921552811,243.13513513513513,33.46570563208631,9422.491296669063,9517.200177380455,18316.767641360188,19398.755958428083,5912.851188455623,0.6275252480780609,29.732627057014625,50.341796875,8.22054095744681,22.05409574468085,44.96,1.148105625717566,0,15,13.022284848484848,37.59997787198968
adaptive,1500.0,mmpp,2,100.0,150.0,10000,10000,0,10000,9790,0.0,1508.7293117389027,1.0058195411592685,1588.8333333333333,355.6860507057687,369.7477738337876,326.52777235141116,793.3616671580012,829.8094599500946,194.74929720388081,0.5267085050562773,38.508488581730774,84.375,8.001987692307694,0.17492307692307693,0.9299999999999999,34.96503496503497,0,7,41.384604958677684,6.488904221471264
fixed,1500.0,mmpp,2,100.0,150.0,10000,10000,0,10000,9727,0.0,1485.375735974495,0.9902504906496633,1575.0,354.98676031649404,407.2397580898721,360.65914271135125,832.3922057988385,887.1178016401209,198.53601270016478,0.487516281886089,35.226162997159086,81.25,8.004900000000001,0.46651515151515155,0.98,96.15384615384616,0,0,41.384604958677684,6.548511440183522
adaptive_batch,1500.0,mmpp,2,500.0,150.0,10000,10000,0,10000,9784,0.0,340.11547676196665,0.22674365117464443,343.17857142857144,333.60678267945246,7384.2577686908935,4830.706511063501,21162.963358515553,22743.143591872053,7539.16796408053,1.0209784382184561,31.043582492404514,100.0,8.23911111111111,23.905729166666667,52.400000000000006,1.5527950310559007,0,6,41.384604958677684,28.7667003370371
adaptive,3000.0,mmpp,2,100.0,150.0,10000,10000,0,10000,9777,0.0,2351.635742781668,0.7838785809272226,2441.25,831.9636911147826,410.72263577308905,370.6908210781739,815.0108538769024,942.3455133109377,204.57285429885096,0.4980803015976719,56.95742652529761,84.375,8.010876190476191,0.2754761904761905,0.96,54.34782608695652,0,0,53.6399287671233,4.157531637291381
fixed,3000.0,mmpp,2,100.0,150.0,10000,10000,0,10000,9809,0.0,2382.038787124638,0.794012929041546,2448.5,837.4220361721243,427.7088467777045,385.0024782848629,841.9242418587899,952.1555386581067,205.13404089523883,0.47961140490941095,56.064569382440474,84.375,8.012447619047618,0.4326190476190477,0.9900000000000001,96.15384615384616,0,0,53.6399287671233,4.117901040495002
adaptive_batch,3000.0,mmpp,2,500.0,150.0,10000,10000,0,10000,9784,0.0,589.7505863447036,0.19658352878156787,603.375,917.4705717351375,2662.5430596547762,559.5587328341088,11351.194677209061,13018.201296821439,3772.50344266537,1.4168797867834335,36.45534285579819,100.0,8.13636325301205,13.430843373493975,29.39,2.7233115468409586,0,10,53.6399287671233,16.590064048332028
adaptive,500.0,mmpp,3,100.0,150.0,10000,10000,0,10000,9092,0.0,483.1910238891624,0.9663820477783248,483.8888888888889,116.09878597373516,355.9219239145638,308.5182989230102,784.9081756068115,815.0507727769423,198.78981553650436,0.5585208501632573,16.1610759755291,32.666015625,8.000452910052909,0.0452910052910053,0.18,11.273957158962796,0,0,12.934664141414139,18.816574709561625
fixed,500.0,mmpp,3,100.0,150.0,10000,10000,0,10000,9102,0.0,483.31694221672393,0.9666338844334479,485.55555555555554,114.88112639861423,412.95472267212904,368.7665082807254,828.865985925487,889.9358850906451,200.14921209769727,0.4846759247662326,12.506975446428573,28.61328125,8.002232275132274,0.22322751322751325,0.9299999999999999,49.504950495049506,0,0,12.934664141414139,18.832362793354296
